 802  4078.8420       -0.2500 06  -0.2590 10  V10       206786.1980    4     3p  4D*   231296.0400    4     3d  4F   0.2634  0.2636  0.2640
 802  5055.732              *           *                         *    4     3p  2D              *    4     3d  4F   0.0000  0.0000  0.0000
 802   489.0801     P -4.2300     -4.2300                26830.5700    4     2p3 2D*   231296.0400    4     3d  4F   0.0011  0.0011  0.0000
 802  4364.850              *           *                         *    4     3p  4P*             *    4     3d  4F   0.0000  0.0000  0.0000
 802  5857.809              *           *                         *    4     3p  2P*             *    4     3d  4F   0.0000  0.0000  0.0000
 802   524.0312     P -4.5600     -4.5600                40467.6900    4     2p3 2P*   231296.0400    4     3d  4F   0.0001  0.0001  0.0001
 802  5224.780              *           *                         *    4     3p  4S*             *    4     3d  4F   0.0000  0.0000  0.0000
 802   432.3464     P -5.0300     -5.0300                    0.0000 G  4     2p3 4S*   231296.0400    4     3d  4F   0.0004  0.0000  0.0000
 802  4069.6230        0.1500 06   0.1400 10  V10       206730.6730    2     3p  4D*   231296.0400    4     3d  4F   0.7149  0.7151  0.7164
 802  4356.068              *           *                         *    2     3p  4P*             *    4     3d  4F   0.0000  0.0000  0.0000
 802  5837.382              *           *                         *    2     3p  2P*             *    4     3d  4F   0.0000  0.0000  0.0000
 802   524.0366     P -4.0000     -4.0000                40469.6900    2     2p3 2P*   231296.0400    4     3d  4F   0.0029  0.0029  0.0029
 802  3654.752              *           *                         *    2     3p  2S*             *    4     3d  4F   0.0000  0.0000  0.0000
 802  3882.1920       -0.0600 06L -0.0500 10  V12       207002.3790    8     3p  4D*   232753.7330    8     3d  4D   0.1368  0.1368  0.2479
 802  3863.5020       -0.8400 06L -0.8300 10  V12       206877.7720    6     3p  4D*   232753.7330    8     3d  4D   0.0155  0.0155  0.0282
 802  4751.2710       -0.8000 10  -0.8000 10  V24       211712.6800    6     3p  2D*   232753.7330    8     3d  4D   0.0210  0.0210  0.0381
 802   485.5720       -0.5900     -0.5900                26810.5200    6     2p3 2D*   232753.7330    8     3d  4D   0.4482  0.4482  0.0000
 802  4119.2150        0.4900 06   0.4800 10  V20       208484.1190    6     3p  4P*   232753.7330    8     3d  4D   0.3784  0.3784  0.6858
 802  3883.1300       -0.8400 06L -0.8300 10  V12       207002.3790    8     3p  4D*   232747.4850    6     3d  4D   0.0047  0.0063  0.0435
 802  3864.4260       -0.3500 06L -0.3480 10  V12       206877.7720    6     3p  4D*   232747.4850    6     3d  4D   0.0093  0.0124  0.0859
 802  4752.6810       -1.7500 10  -1.7500 10  V24       211712.6800    6     3p  2D*   232747.4850    6     3d  4D   0.0017  0.0023  0.0159
 802   485.5855     P -3.1000     -3.1000                26810.5200    6     2p3 2D*   232747.4850    6     3d  4D   0.0350  0.0468  0.0000
 802  4120.2800       -0.1600 06  -0.1700 10  V20       208484.1190    6     3p  4P*   232747.4850    6     3d  4D   0.0338  0.0452  0.3123
 802  3850.7970       -0.7500 06L -0.7400 10  V12       206786.1980    4     3p  4D*   232747.4850    6     3d  4D   0.0024  0.0032  0.0220
 802  4710.0120       -0.4690 10  -0.4690 10  V24       211522.2070    4     3p  2D*   232747.4850    6     3d  4D   0.0339  0.0453  0.3131
 802   485.6310       -1.9800     -1.9800                26830.5700    4     2p3 2D*   232747.4850    6     3d  4D   0.6059  0.8086  0.0000
 802  4104.7231        0.2100 06   0.2000 10  V20       208392.1820    4     3p  4P*   232747.4850    6     3d  4D   0.0181  0.0241  0.1666
 802  5398.668              *           *                         *    4     3p  2P*             *    6     3d  4D   0.0000  0.0000  0.0002
 802   520.0754     P -3.9400     -3.9400                40467.6900    4     2p3 2P*   232747.4850    6     3d  4D   0.0003  0.0004  0.0031
 802  4856.3950       -0.7000 10  -0.7000 10  V29       212161.8400    4     3p  4S*   232747.4850    6     3d  4D   0.0041  0.0054  0.0374
 802   429.6470       -1.0200     -1.0200                    0.0000 G  4     2p3 4S*   232747.4850    6     3d  4D   0.2506  0.0000  0.0000
 802  3864.6670       -0.7500 06L -0.7400 10  V12       206877.7720    6     3p  4D*   232745.9010    4     3d  4D   0.0150  0.0890  0.0908
 802  4753.047              *           *                         *    6     3p  2D*             *    4     3d  4D   0.0000  0.0001  0.0001
 802   485.5892     P -2.7800     -2.7800                26810.5200    6     2p3 2D*   232745.9010    4     3d  4D   0.0029  0.0175  0.0000
 802  4120.5440       -1.1100 06  -1.1240 10  V20       208484.1190    6     3p  4P*   232745.9010    4     3d  4D   0.0275  0.1631  0.1664
 802  3851.0320       -0.6800 06L -0.6800 10  V12       206786.1980    4     3p  4D*   232745.9010    4     3d  4D   0.0109  0.0649  0.0661
 802  4710.356              *           *                         *    4     3p  2D*             *    4     3d  4D   0.0000  0.0000  0.0000
 802   485.6365     P -3.7400     -3.7400                26830.5700    4     2p3 2D*   232745.9010    4     3d  4D   0.0003  0.0018  0.0000
 802  4104.9930       -0.0800 06  -0.0900 10  V20       208392.1820    4     3p  4P*   232745.9010    4     3d  4D   0.0758  0.4499  0.4587
 802  5399.128              *           *                         *    4     3p  2P*             *    4     3d  4D   0.0001  0.0003  0.0003
 802   520.0797     P -3.7500     -3.7500                40467.6900    4     2p3 2P*   232745.9010    4     3d  4D   0.0037  0.0221  0.0225
 802  4856.7580       -0.6100 10  -0.6100 10  V29       212161.8400    4     3p  4S*   232745.9010    4     3d  4D   0.0133  0.0792  0.0808
 802   429.6531     P -0.8600     -0.8600                    0.0000 G  4     2p3 4S*   232745.9010    4     3d  4D   0.8316  0.0000  0.0000
 802  3842.8150       -0.8900 06L -0.8800 10  V12       206730.6730    2     3p  4D*   232745.9010    4     3d  4D   0.0065  0.0387  0.0394
 802  4097.2540       -0.1900 06  -0.2010 10  V20       208346.0180    2     3p  4P*   232745.9010    4     3d  4D   0.0114  0.0676  0.0689
 802  5381.7720             *           *               214169.8330    2     3p  2P*   232745.9010    4     3d  4D   0.0000  0.0001  0.0001
 802   520.121              *           *                         *    2     2p3 2P*             *    4     3d  4D   0.0007  0.0041  0.0042
 802  3470.781              *           *                         *    2     3p  2S*             *    4     3d  4D   0.0003  0.0016  0.0017
 802  3856.1340       -0.8900 06L -0.8800 10  V12       206786.1980    4     3p  4D*   232711.5630    2     3d  4D   0.0142  0.1041  0.1074
 802  4717.991              *           *                         *    4     3p  2D*             *    2     3d  4D   0.0000  0.0001  0.0001
 802   485.7175     P -3.2200     -3.2200                26830.5700    4     2p3 2D*   232711.5630    2     3d  4D   0.0042  0.0309  0.0000
 802  4110.7858       -0.8900 06  -0.9000 10  V20       208392.1820    4     3p  4P*   232711.5630    2     3d  4D   0.0561  0.4103  0.4234
 802  5409.2030             *           *               214229.5840    4     3p  2P*   232711.5630    2     3d  4D   0.0000  0.0002  0.0002
 802   520.1726     P -4.6300     -4.6300                40467.6900    4     2p3 2P*   232711.5630    2     3d  4D   0.0019  0.0139  0.0143
 802  4864.8790       -0.7800 10  -0.7800 10  V29       212161.8400    4     3p  4S*   232711.5630    2     3d  4D   0.0136  0.0992  0.1024
 802   429.7160       -0.9500     -0.9500                    0.0000 G  4     2p3 4S*   232711.5630    2     3d  4D   0.8632  0.0000  0.0000
 802  3847.8920       -0.8900 06L -0.8800 10  V12       206730.6730    2     3p  4D*   232711.5630    2     3d  4D   0.0092  0.0672  0.0694
 802  4103.0010       -0.1900 06  -0.2010 10  V20       208346.0180    2     3p  4P*   232711.5630    2     3d  4D   0.0339  0.2480  0.2559
 802  5391.739              *           *                         *    2     3p  2P*             *    2     3d  4D   0.0001  0.0004  0.0005
 802   520.1780     P -4.5900     -4.5900                40469.6900    2     2p3 2P*   232711.5630    2     3d  4D   0.0032  0.0231  0.0238
 802  3474.9260       -2.5100 10  -2.5100 10  V8        203942.2300    2     3p  2S*   232711.5630    2     3d  4D   0.0004  0.0026  0.0027
 802  3926.5840       -1.4100 06L -1.1650 10  V11       207002.3790    8     3p  4D*   232462.6430    6     3d  4P   0.0000  0.0000  0.0000
 802  3907.4550       -2.0600 06L -1.8100 10  V11       206877.7720    6     3p  4D*   232462.6430    6     3d  4P   0.0024  0.0541  0.0561
 802  4817.934              *           *                         *    6     3p  2D*             *    6     3d  4P   0.0000  0.0001  0.0001
 802   486.2580     P -4.2700     -4.2700                26810.5200    6     2p3 2D*   232462.6430    6     3d  4P   0.0000  0.0002  0.0000
 802  4169.2220        0.0300 06  -0.4630 10  V19       208484.1190    6     3p  4P*   232462.6430    6     3d  4P   0.0068  0.1532  0.1588
 802  3893.5160       -3.0100 06L -2.7600 10  V11       206786.1980    4     3p  4D*   232462.6430    6     3d  4P   0.0006  0.0128  0.0133
 802  4774.0590             *           *               211522.2070    4     3p  2D*   232462.6430    6     3d  4P   0.0001  0.0015  0.0015
 802   486.3055     P -2.0600     -2.0600                26830.5700    4     2p3 2D*   232462.6430    6     3d  4P   0.0015  0.0351  0.0000
 802  4153.2980       -0.3400 06   0.0800 10  V19       208392.1820    4     3p  4P*   232462.6430    6     3d  4P   0.0198  0.4487  0.4651
 802  5483.009              *           *                         *    4     3p  2P*             *    6     3d  4P   0.0000  0.0002  0.0002
 802   520.8470     P -2.8300     -2.8300                40467.6900    4     2p3 2P*   232462.6430    6     3d  4P   0.0002  0.0050  0.0052
 802  4924.5310        0.1500 06   0.1600 10  V28       212161.8400    4     3p  4S*   232462.6430    6     3d  4P   0.0127  0.2892  0.2998
 802   430.1770       -0.1300 06L -0.1900 18  U3             0.0000 G  4     2p3 4S*   232462.6430    6     3d  4P   0.9560  0.0000  0.0000
 802  3896.3040       -1.6900 06L -1.4420 10  V11       206877.7720    6     3p  4D*   232535.8600    4     3d  4P   0.0005  0.0099  0.0103
 802  4800.990              *           *                         *    6     3p  2D*             *    4     3d  4P   0.0000  0.0000  0.0000
 802   486.0850     P -2.3700     -2.3700                26810.5200    6     2p3 2D*   232535.8600    4     3d  4P   0.0016  0.0309  0.0000
 802  4156.5300       -0.3400 06  -0.7900 10  V19       208484.1190    6     3p  4P*   232535.8600    4     3d  4P   0.0056  0.1073  0.1113
 802  3882.4460       -1.9800 06L -1.7300 10  V11       206786.1980    4     3p  4D*   232535.8600    4     3d  4P   0.0028  0.0530  0.0550
 802  4757.437              *           *                         *    4     3p  2D*             *    4     3d  4P   0.0000  0.0000  0.0000
 802   486.1324     P -3.1700     -3.1700                26830.5700    4     2p3 2D*   232535.8600    4     3d  4P   0.0003  0.0057  0.0000
 802  4140.7030       -0.8700 06L -1.6100 10  V19       208392.1820    4     3p  4P*   232535.8600    4     3d  4P   0.0005  0.0105  0.0109
 802  5461.0400             *           *               214229.5840    4     3p  2P*   232535.8600    4     3d  4P   0.0000  0.0008  0.0008
 802   520.6485     P -4.5600     -4.5600                40467.6900    4     2p3 2P*   232535.8600    4     3d  4P   0.0016  0.0306  0.0318
 802  4906.8330       -0.0200 06  -0.0100 10  V28       212161.8400    4     3p  4S*   232535.8600    4     3d  4P   0.0133  0.2540  0.2637
 802   430.0410       -0.3100 06L -0.3600 18  U3             0.0000 G  4     2p3 4S*   232535.8600    4     3d  4P   0.9476  0.0000  0.0000
 802  3874.0920       -2.7900 06L -2.5400 10  V11       206730.6730    2     3p  4D*   232535.8600    4     3d  4P   0.0012  0.0222  0.0230
 802  4132.8004       -0.3700 06  -0.0700 10  V19       208346.0180    2     3p  4P*   232535.8600    4     3d  4P   0.0246  0.4687  0.4865
 802  5443.317              *           *                         *    2     3p  2P*             *    4     3d  4P   0.0000  0.0001  0.0001
 802   520.6539     P -3.8700     -3.8700                40469.6900    2     2p3 2P*   232535.8600    4     3d  4P   0.0002  0.0029  0.0030
 802  3496.2760       -2.0880 10  -2.0880 10  V7        203942.2300    2     3p  2S*   232535.8600    4     3d  4P   0.0002  0.0036  0.0037
 802  3872.4390       -2.0900 06L -1.8400 10  V11       206786.1980    4     3p  4D*   232602.4080    2     3d  4P   0.0015  0.0262  0.0273
 802  4742.422              *           *                         *    4     3p  2D*             *    2     3d  4P   0.0000  0.0000  0.0000
 802   485.9752     P -2.5600     -2.5600                26830.5700    4     2p3 2D*   232602.4080    2     3d  4P   0.0023  0.0387  0.0000
 802  4129.3210       -0.3700 06  -1.1160 10  V19       208392.1820    4     3p  4P*   232602.4080    2     3d  4P   0.0066  0.1122  0.1168
 802  5441.298              *           *                         *    4     3p  2P*             *    2     3d  4P   0.0000  0.0003  0.0003
 802   520.4681     P -4.6600     -4.6600                40467.6900    4     2p3 2P*   232602.4080    2     3d  4P   0.0005  0.0088  0.0092
 802  4890.8580       -0.3200 06  -0.3100 10  V28       212161.8400    4     3p  4S*   232602.4080    2     3d  4P   0.0138  0.2364  0.2459
 802   429.9180       -0.6100 06L -0.6700 18  U3             0.0000 G  4     2p3 4S*   232602.4080    2     3d  4P   0.9415  0.0000  0.0000
 802  3864.1250       -2.0900 06L -1.8400 10  V11       206730.6730    2     3p  4D*   232602.4080    2     3d  4P   0.0039  0.0663  0.0689
 802  4121.4619       -1.0700 06L -0.3240 10  V19       208346.0180    2     3p  4P*   232602.4080    2     3d  4P   0.0280  0.4787  0.4980
 802  5423.6390             *           *               214169.8330    2     3p  2P*   232602.4080    2     3d  4P   0.0000  0.0005  0.0005
 802   520.4736     P -4.2800     -4.2800                40469.6900    2     2p3 2P*   232602.4080    2     3d  4P   0.0017  0.0282  0.0293
 802  3488.1730       -2.5200 10  -2.5200 10  V7        203942.2300    2     3p  2S*   232602.4080    2     3d  4P   0.0002  0.0035  0.0036
 802  3851.4710       -1.4020 10  -1.4020 10  V13       207002.3790    8     3p  4D*   232959.1500    8     3d  2F   0.0013  0.0013  0.0210
 802  3833.0740       -1.7800 10  -1.7800 10  V13       206877.7720    6     3p  4D*   232959.1500    8     3d  2F   0.0005  0.0005  0.0081
 802  4705.3500        0.5800 06   0.5600 10  V25       211712.6800    6     3p  2D*   232959.1500    8     3d  2F   0.0545  0.0545  0.9157
 802   485.0860       -0.1600 06L -0.1500 18  U8         26810.5200    6     2p3 2D*   232959.1500    8     3d  2F   0.9404  0.9404  0.0000
 802  4084.6520       -0.8900 10  -0.8900 10  V21       208484.1190    6     3p  4P*   232959.1500    8     3d  2F   0.0033  0.0033  0.0552
 802  3875.7960       -1.8900 10  -1.8900 10  V13       207002.3790    8     3p  4D*   232796.2090    6     3d  2F   0.0031  0.0035  0.0324
 802  3857.1660       -1.2220 10  -1.2220 10  V13       206877.7720    6     3p  4D*   232796.2090    6     3d  2F   0.0061  0.0068  0.0640
 802  4741.7070       -0.7200 06  -0.7400 10  V25       211712.6800    6     3p  2D*   232796.2090    6     3d  2F   0.0028  0.0031  0.0294
 802   485.4650       -1.4600 06L -1.4700 18  U8         26810.5200    6     2p3 2D*   232796.2090    6     3d  2F   0.0449  0.0499  0.0000
 802  4112.0220       -0.7800 10  -0.7800 10  V21       208484.1190    6     3p  4P*   232796.2090    6     3d  2F   0.0202  0.0225  0.2106
 802  3843.5870       -1.5300 10  -1.5300 10  V13       206786.1980    4     3p  4D*   232796.2090    6     3d  2F   0.0030  0.0033  0.0312
 802  4699.2200        0.4200 06   0.4080 10  V25       211522.2070    4     3p  2D*   232796.2090    6     3d  2F   0.0441  0.0492  0.4611
 802   485.5150       -0.3100 06L -0.3100 18  U8         26830.5700    4     2p3 2D*   232796.2090    6     3d  2F   0.7574  0.8434  0.0000
 802  4096.5250       -0.8600 10  -0.8600 10  V21       208392.1820    4     3p  4P*   232796.2090    6     3d  2F   0.0145  0.0161  0.1512
 802  5384.502              *           *                         *    4     3p  2P*             *    6     3d  2F   0.0000  0.0000  0.0004
 802   519.9437     P -2.8400     -2.8400                40467.6900    4     2p3 2P*   232796.2090    6     3d  2F   0.0002  0.0003  0.0025
 802  4844.9130       -1.7000 10  -1.7000 10  V30       212161.8400    4     3p  4S*   232796.2090    6     3d  2F   0.0016  0.0018  0.0172
 802   429.5570       -1.7700     -1.7700                    0.0000 G  4     2p3 4S*   232796.2090    6     3d  2F   0.1020  0.0000  0.0000
 802  3641.663              *           *                         *    8     3p  4D*             *    6     3d  2D   0.0000  0.0000  0.0000
 802  3625.209              *           *                         *    6     3p  4D*             *    6     3d  2D   0.0000  0.0000  0.0000
 802  4395.9420       -0.1700 06  -0.1600 10  V26       211712.6800    6     3p  2D*   234454.5700    6     3d  2D   0.0156  0.0156  0.0220
 802   481.5870       -0.8400 06L -0.9800 19L U10        26810.5200    6     2p3 2D*   234454.5700    6     3d  2D   0.2762  0.2765  0.0000
 802  3849.444              *           *                         *    6     3p  2D*             *    6     3d  2D   0.0000  0.0000  0.0000
 802  3613.210              *           *                         *    4     3p  4D*             *    6     3d  2D   0.0000  0.0000  0.0000
 802  4359.3920       -1.3200 06L -1.3020 10  V26       211522.2070    4     3p  2D*   234454.5700    6     3d  2D   0.0005  0.0005  0.0007
 802   481.6350       -1.9900 06L -2.1300 19L U10        26830.5700    4     2p3 2D*   234454.5700    6     3d  2D   0.0126  0.0126  0.0000
 802  3835.8550             *           *               208392.1820    4     3p  4P*   234454.5700    6     3d  2D   0.0000  0.0000  0.0000
 802  4942.9990        0.3300 06   0.3700 10  V33       214229.5840    4     3p  2P*   234454.5700    6     3d  2D   0.0376  0.0377  0.0530
 802   515.4980       -0.3900 06L -0.4600 19  U17        40467.6900    4     2p3 2P*   234454.5700    6     3d  2D   0.6564  0.6571  0.9242
 802  4484.511              *           *                         *    4     3p  4S*             *    6     3d  2D   0.0000  0.0000  0.0000
 802   426.5219     P -3.0000     -3.0000                    0.0000 G  4     2p3 4S*   234454.5700    6     3d  2D   0.0010  0.0000  0.0000
 802  3632.035              *           *                         *    6     3p  4D*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  4405.9870       -1.3200 06L -1.3070 10  V26       211712.6800    6     3p  2D*   234402.7300    4     3d  2D   0.0016  0.0016  0.0022
 802   481.7040       -1.9900 06L -2.1300 19L U10        26810.5200    6     2p3 2D*   234402.7300    4     3d  2D   0.0067  0.0067  0.0000
 802  3857.143              *           *                         *    6     3p  4P*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  3619.991              *           *                         *    4     3p  4D*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  4369.2750       -0.3600 06  -0.3490 10  V26       211522.2070    4     3p  2D*   234402.7300    4     3d  2D   0.0143  0.0143  0.0198
 802   481.7550       -1.0300 06L -1.1700 19L U10        26830.5700    4     2p3 2D*   234402.7300    4     3d  2D   0.2728  0.2728  0.0000
 802  3843.509              *           *                         *    4     3p  4P*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  4955.7050       -0.6200 06  -0.4240 10  V33       214229.5840    4     3p  2P*   234402.7300    4     3d  2D   0.0089  0.0089  0.0124
 802   515.6400       -1.3400 06L -1.4100 19  U17        40467.6900    4     2p3 2P*   234402.7300    4     3d  2D   0.1801  0.1801  0.2500
 802  4494.962              *           *                         *    4     3p  4S*             *    4     3d  2D   0.0000  0.0000  0.0000
 802   426.6162     P -3.7500     -3.7500                    0.0000 G  4     2p3 4S*   234402.7300    4     3d  2D   0.0002  0.0000  0.0000
 802  3612.727              *           *                         *    2     3p  4D*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  3836.697              *           *                         *    2     3p  4P*             *    4     3d  2D   0.0000  0.0000  0.0000
 802  4941.0690        0.0800 06   0.0800 10  V33       214169.8330    2     3p  2P*   234402.7300    4     3d  2D   0.0287  0.0287  0.0398
 802   515.6400       -0.6400 06L -0.7100 19  U17        40469.6900    2     2p3 2P*   234402.7300    4     3d  2D   0.4865  0.4866  0.6754
 802  3281.9950     P -1.9700 10  -1.9700 10  N39       203942.2300    2     3p  2S*   234402.7300    4     3d  2D   0.0003  0.0003  0.0005
 802  3765.031              *           *                         *    6     3p  4D*             *    4     3d  2P   0.0000  0.0000  0.0000
 802  4603.2280       -2.0000 06  -1.3260 10  N50       211712.6800    6     3p  2D*   233430.4700    4     3d  2P   0.0000  0.0000  0.0000
 802   483.9760       -0.4400 06L -1.9700 18  U9         26810.5200    6     2p3 2D*   233430.4700    4     3d  2P   0.4229  0.4232  0.0000
 802  4007.4620             *           *     V22       208484.1190    6     3p  4P*   233430.4700    4     3d  2P   0.0000  0.0000  0.0000
 802  3752.091              *           *                         *    4     3p  4D*             *    4     3d  2P   0.0000  0.0000  0.0000
 802  4563.1780       -2.9600 06L -2.2780 10  N50       211522.2070    4     3p  2D*   233430.4700    4     3d  2P   0.0001  0.0001  0.0002
 802   484.0250       -1.4000 06L -2.9300 18  U9         26830.5700    4     2p3 2D*   233430.4700    4     3d  2P   0.0262  0.0262  0.0000
 802  3992.7570             *           *     V22       208392.1820    4     3p  4P*   233430.4700    4     3d  2P   0.0000  0.0000  0.0001
 802  5206.6500       -0.0300 06L -0.1970 10  V32       214229.5840    4     3p  2P*   233430.4700    4     3d  2P   0.0106  0.0106  0.0192
 802   518.2420       -0.0300 06L -0.8200 19  U16        40467.6900    4     2p3 2P*   233430.4700    4     3d  2P   0.3894  0.3897  0.7077
 802  4700.446              *           *                         *    4     3p  4S*             *    4     3d  2P   0.0000  0.0000  0.0000
 802   428.3931     P -3.1000     -3.1000                    0.0000 G  4     2p3 4S*   233430.4700    4     3d  2P   0.0006  0.0000  0.0000
 802  3744.287              *           *                         *    2     3p  4D*             *    4     3d  2P   0.0000  0.0000  0.0000
 802  3985.4180       -2.0970 10  -2.0970 10  V22       208346.0180    2     3p  4P*   233430.4700    4     3d  2P   0.0002  0.0002  0.0003
 802  5190.4960       -0.7300 06L -0.6600 10  V32       214169.8330    2     3p  2P*   233430.4700    4     3d  2P   0.0036  0.0036  0.0065
 802   518.2420       -0.7300 06L -1.5200 19  U16        40469.6900    2     2p3 2P*   233430.4700    4     3d  2P   0.1190  0.1191  0.2163
 802  3390.2090        0.1200 06L  0.1100 10  V9        203942.2300    2     3p  2S*   233430.4700    4     3d  2P   0.0273  0.0273  0.0496
 802  3736.099              *           *                         *    4     3p  4D*             *    2     3d  2P   0.0000  0.0000  0.0001
 802  4539.5760     P -2.2600 06L -1.5800 10  N50       211522.2070    4     3p  2D*   233544.5200    2     3d  2P   0.0000  0.0000  0.0000
 802   483.7520       -0.7000 06L -2.2300 18  U9         26830.5700    4     2p3 2D*   233544.5200    2     3d  2P   0.4637  0.4639  0.0000
 802  3974.655              *           *                         *    4     3p  4P*             *    2     3d  2P   0.0000  0.0000  0.0000
 802  5175.8960       -0.7300 06L -0.8600 10  V32       214229.5840    4     3p  2P*   233544.5200    2     3d  2P   0.0048  0.0048  0.0089
 802   517.9370       -0.7300 06L -1.5200 19  U16        40467.6900    4     2p3 2P*   233544.5200    2     3d  2P   0.1588  0.1589  0.2963
 802  4675.375              *           *                         *    4     3p  4S*             *    2     3d  2P   0.0000  0.0000  0.0000
 802   428.1839     P -3.7800     -3.7800                    0.0000 G  4     2p3 4S*   233544.5200    2     3d  2P   0.0003  0.0000  0.0000
 802  3728.361              *           *                         *    2     3p  4D*             *    2     3d  2P   0.0000  0.0000  0.0000
 802  3967.4410       -2.2030 10  -2.2030 10  V22       208346.0180    2     3p  4P*   233544.5200    2     3d  2P   0.0003  0.0003  0.0005
 802  5159.9420       -0.4300 06L -0.5500 10  V32       214169.8330    2     3p  2P*   233544.5200    2     3d  2P   0.0099  0.0099  0.0185
 802   517.9370       -0.4300 06L -1.2200 19  U16        40469.6900    2     2p3 2P*   233544.5200    2     3d  2P   0.3359  0.3360  0.6266
 802  3377.1460       -0.4200 06L -0.1900 10  V9        203942.2300    2     3p  2S*   233544.5200    2     3d  2P   0.0262  0.0262  0.0489
 802  4638.8550       -0.3500 06  -0.2640 10  V1        185235.1930    2     3s  4P    206786.1980    4     3p  4D*  0.0208  0.0208  0.0208
 802  4641.8104        0.0500 06   0.1800 10  V1        185340.4980    4     3s  4P    206877.7720    6     3p  4D*  0.0350  0.0350  0.0350
 802  4649.1348        0.3300 06   0.4290 10  V1        185499.0260    6     3s  4P    207002.3790    8     3p  4D*  0.0500  0.0500  0.0500
 802  4650.8394       -0.3500 06  -0.2770 10  V1        185235.1930    2     3s  4P    206730.6730    2     3p  4D*  0.0417  0.0417  0.0417
 802  4661.6332       -0.2400 06  -0.1700 10  V1        185340.4980    4     3s  4P    206786.1980    4     3p  4D*  0.0267  0.0267  0.0267
 802  4673.7322       -1.0500 06  -1.0670 10  V1        185340.4980    4     3s  4P    206730.6730    2     3p  4D*  0.0083  0.0083  0.0083
 802  4676.2350       -0.3200 06  -0.2960 10  V1        185499.0260    6     3s  4P    206877.7720    6     3p  4D*  0.0150  0.0150  0.0150
 802  4696.3470       -1.2800 06  -1.3080 10  V1        185499.0260    6     3s  4P    206786.1980    4     3p  4D*  0.0025  0.0025  0.0025
 802  4317.1380       -0.3500 06  -0.3250 10  V2        185235.1930    2     3s  4P    208392.1820    4     3p  4P*  0.0347  0.0347  0.0347
 802  4319.6280       -0.3200 06  -0.3210 10  V2        185340.4980    4     3s  4P    208484.1190    6     3p  4P*  0.0250  0.0250  0.0250
 802  4325.7580       -1.0500 06  -1.0600 10  V2        185235.1930    2     3s  4P    208346.0180    2     3p  4P*  0.0139  0.0139  0.0139
 802  4336.8600       -0.8500 06  -0.7300 10  V2        185340.4980    4     3s  4P    208392.1820    4     3p  4P*  0.0111  0.0111  0.0111
 802  4345.5590       -0.3500 06  -0.3000 10  V2        185340.4980    4     3s  4P    208346.0180    2     3p  4P*  0.0694  0.0694  0.0694
 802  4349.4260        0.0500 06   0.1000 10  V2        185499.0260    6     3s  4P    208484.1190    6     3p  4P*  0.0583  0.0583  0.0583
 802  4366.8880       -0.3200 06  -0.2390 10  V2        185499.0260    6     3s  4P    208392.1820    4     3p  4P*  0.0375  0.0375  0.0375
 802  3712.7410       -0.6000 06L -0.6400 10  V3        185235.1930    2     3s  4P    212161.8400    4     3p  4S*  0.0417  0.0417  0.0417
 802  3727.3200       -0.3000 06L -0.3120 10  V3        185340.4980    4     3s  4P    212161.8400    4     3p  4S*  0.0833  0.0833  0.0833
 802  3749.4860       -0.1300 06L -0.1200 10  V3        185499.0260    6     3s  4P    212161.8400    4     3p  4S*  0.1250  0.1250  0.1250
 802  4414.9010        0.2300 06   0.3000 10  V5        189068.4270    4     3s  2P    211712.6800    6     3p  2D*  0.1000  0.1000  0.1000
 802  4416.9730       -0.0200 06   0.0500 10  V5        188888.4560    2     3s  2P    211522.2070    4     3p  2D*  0.0833  0.0833  0.0833
 802  4452.3740       -0.7200 06  -0.7400 10  V5        189068.4270    4     3s  2P    211522.2070    4     3p  2D*  0.0167  0.0167  0.0167
 802  3945.0375       -0.6800 06L -0.6900 10  V6        188888.4560    2     3s  2P    214229.5840    4     3p  2P*  0.0278  0.0278  0.0278
 802  3954.3619       -0.3800 06L -0.3530 10  V6        188888.4560    2     3s  2P    214169.8330    2     3p  2P*  0.1111  0.1111  0.1111
 802  3973.2562        0.0200 06L  0.0800 10  V6        189068.4270    4     3s  2P    214229.5840    4     3p  2P*  0.1389  0.1389  0.1389
 802  3982.7140       -0.6800 06L -0.6700 10  V6        189068.4270    4     3s  2P    214169.8330    2     3p  2P*  0.0556  0.0556  0.0556
 802  6641.0540       -0.8400 06L -0.8900 10  V4        188888.4560    2     3s  2P    203942.2300    2     3p  2S*  0.1667  0.1667  0.1667
 802  6721.3980       -0.5400 06L -0.5900 10  V4        189068.4270    4     3s  2P    203942.2300    2     3p  2S*  0.3333  0.3333  0.3333
